x,y,Cluster_ID
37.644867,15.677546,3
38.98128,16.103897,3
39.57189,16.161947,3
39.903675,15.830342,3
39.812515,15.04505,3
34.2864,10.893275,3
33.71385,11.335615,8
33.423176,11.79031,8
34.2945,12.9732,8
35.59547,14.282353,3
37.130894,15.762135,3
38.889053,16.632978,3
40.239834,17.25669,3
40.593567,17.45996,3
45.802917,5.1510663,8
45.412067,4.884519,8
40.313526,1.8142593,8
39.38503,1.4332563,8
39.823666,0.06926347,8
50.50914,-0.7226748,6
51.964134,-1.4566584,6
54.46646,-3.9868236,6
56.827103,-6.4708996,6
57.331543,-6.5754247,6
57.891,-6.7111926,6
58.369045,-6.8509083,6
58.26896,-7.4703393,6
58.565937,-8.08345,6
49.816498,4.132252,6
39.039654,2.5653317,8
38.23804,2.1751208,8
37.813103,1.7569578,8
38.28719,1.1901833,8
38.917038,0.30450088,8
50.05795,-0.26605842,6
53.073883,-2.1716533,6
53.33551,-3.4422593,6
55.450825,-6.984786,6
56.031315,-7.2203317,6
56.354187,-7.895041,6
57.218544,-7.9975424,6
49.813805,4.006781,6
37.620365,3.5130088,8
36.97032,2.3042412,8
36.78665,1.4347583,8
37.37671,0.87253106,8
38.38229,0.006482754,8
48.863396,-0.3843037,6
51.976543,0.6039948,6
52.609707,1.1678663,6
52.5271,1.7264014,6
51.7023,2.5489573,6
38.530544,4.0250893,8
39.80331,4.2058625,8
39.98617,4.1377416,8
49.877197,0.6945223,6
52.75287,-1.2284362,6
54.346325,-2.475204,6
58.023373,-12.193762,6
58.41729,-12.079859,6
58.82883,-11.656074,6
59.24249,-11.151237,6
59.748466,-9.197964,6
60.21366,-8.732268,6
48.97422,6.4010987,6
38.927532,7.5484023,8
38.53669,7.4862947,8
37.78906,7.134089,8
38.297585,6.3412633,8
39.833927,5.3288174,8
51.375874,0.42410627,6
53.410732,-0.39656737,6
54.145027,-0.6420168,6
55.556637,-11.484128,6
56.238953,-12.003622,6
56.355198,-12.704917,6
56.00427,-13.513108,6
55.536148,-14.061791,6
40.827328,-13.205862,6
40.698013,-12.999283,8
31.551683,-0.88777155,8
32.035603,-0.31631905,8
33.295044,0.41576576,8
33.87328,0.45839712,8
35.034634,0.078077264,8
35.784176,-0.9735355,8
36.26565,-2.7200017,8
36.345886,-3.9388752,8
36.22874,-4.555017,8
36.437546,-4.811764,8
37.175465,-4.9444485,8
37.901962,-4.931129,8
37.877304,-5.084768,8
38.9919,-5.4273396,8
38.550518,-5.8154964,8
38.66212,-6.486595,8
38.838505,-7.1233907,8
38.85069,-7.6663237,8
39.454712,-7.3748727,8
40.6135,-7.731096,8
46.96458,-9.625573,6
51.102776,-10.422882,6
51.737568,-10.341113,6
52.892994,-10.499118,6
53.10955,-10.855081,6
48.239456,4.4185,6
43.54881,5.5630984,8
42.804974,5.510441,8
41.60554,5.4757276,8
41.494247,4.761905,8
46.594337,-1.443937,6
46.223824,-1.8419913,6
45.572174,-2.0044615,6
44.90228,-2.0891135,8
40.883015,-4.12757,8
40.401527,-4.7593017,8
40.79161,-5.5143495,8
41.314255,-5.91598,8
45.32122,-9.180311,6
46.233803,-9.835052,6
47.098366,-12.117882,6
47.34996,-12.799337,6
47.7339,-13.040363,6
47.71941,-13.518593,6
47.629177,-15.352869,6
47.641254,-15.718795,6
47.527294,-14.863155,6
45.741425,-14.940742,6
45.699287,-15.280442,6
46.201374,-15.199471,6
46.437057,-14.767926,6
48.56548,-15.237128,6
59.357117,-14.329445,6
59.59902,-14.111718,6
59.687904,-13.404879,6
59.94444,-12.930147,6
60.32342,-12.263236,6
60.740017,-11.494999,6
50.17508,8.263069,6
39.67996,9.618846,3
38.383663,8.53167,8
37.947323,8.44246,8
37.205654,8.827708,8
36.96437,9.9378605,8
36.923656,10.688028,3
39.036747,21.816248,3
38.894917,22.604164,3
38.445946,22.910479,3
37.78652,22.325851,3
32.179054,6.0956445,8
32.102848,5.2843695,8
29.500599,-2.470877,8
29.21255,-2.87364,8
28.911524,-4.9047804,8
42.37135,-17.951735,0
42.568604,-18.001675,0
45.115543,-19.321613,0
45.267178,-19.135788,0
45.690468,-18.013313,0
45.301857,-17.710056,0
44.145855,-17.116734,0
22.972519,-13.692538,8
20.761555,-11.095037,8
20.842314,-10.2119,8
21.379385,-8.856298,8
22.061386,-8.449509,8
24.989084,-7.110501,8
26.175762,-6.817639,8
33.10019,-22.470451,0
34.566063,-23.041332,0
35.659267,-23.247128,0
36.789803,-23.478584,0
37.153946,-23.663334,0
37.529026,-24.10859,0
38.13313,-24.575815,0
30.842112,5.113191,8
29.903625,4.5601373,8
29.553768,4.2659483,8
29.245037,3.9150681,8
28.765512,3.2560227,8
28.535181,2.9214976,8
28.367725,2.6970568,8
20.029037,-8.774439,8
20.643957,-8.971953,8
21.516603,-9.430402,8
22.129883,-9.081738,8
23.028336,-8.483317,8
26.528406,-9.531534,8
26.737211,-9.647748,8
27.489235,-10.502911,8
27.80255,-11.082205,8
27.97298,-11.498492,8
32.1096,-21.891365,8
33.507286,-23.301172,0
34.57655,-23.978256,0
35.30602,-24.412148,0
35.717766,-24.665615,0
36.522564,-25.408583,0
37.436527,-26.51624,0
38.227676,-27.656336,0
39.016,-28.307068,0
40.17486,-28.483282,0
40.59315,-28.586952,0
39.68686,-28.922338,0
38.20408,-30.362534,0
37.42631,-32.15562,0
37.401424,-32.153145,0
37.85082,-32.38948,0
38.38199,-31.948835,0
39.701218,-30.399603,0
40.09023,-29.730186,0
38.818653,-29.346087,0
37.775787,-29.208487,0
36.705204,-29.82154,0
23.812946,-16.657995,0
23.346704,-16.157726,0
22.86757,-15.647574,8
22.518501,-15.248903,8
20.575043,-12.392971,8
20.60453,-12.204774,8
22.133196,-10.579879,8
22.440887,-10.098882,8
23.46378,-9.601421,8
24.627453,-9.102272,8
25.85263,-7.9726977,8
30.686012,-22.069172,8
31.36196,-22.780779,0
31.751444,-23.657198,0
32.065544,-24.354443,0
32.959595,-25.869417,0
33.16625,-26.347137,0
33.396347,-26.89784,0
34.080894,-27.66163,0
35.317204,-29.557968,0
35.41595,-30.2647,0
35.168217,-30.73683,0
35.71063,-30.877934,0
39.560276,-32.787567,0
39.683197,-32.689716,0
40.344387,-32.03951,0
41.379543,-31.116282,0
41.812107,-30.798664,0
42.98106,-30.216707,0
43.78747,-30.741858,0
44.079857,-31.471571,0
44.257084,-32.008255,0
31.081463,-33.786057,0
31.002903,-33.791378,0
-5.017979,-16.030184,1
-4.8441463,-15.360499,7
-4.7839603,-14.214198,1
-4.840092,-12.815184,1
-4.6765933,-12.310106,1
-3.9961665,-11.863746,1
-3.0112522,-11.028806,1
-2.5472686,-10.040149,1
21.122189,0.70357853,1
20.35929,-0.013869402,9
20.03827,-0.37800768,7
21.473082,-27.859125,7
21.004503,-28.0892,7
20.022291,-28.06858,7
18.1067,-27.026087,7
17.801394,-27.257599,7
16.87155,-27.576092,7
16.688961,-27.546965,7
15.722292,-26.247765,7
15.487893,-25.952484,7
9.548992,-21.72049,7
9.037491,-21.71452,7
8.876203,-21.896967,7
8.891866,-22.348152,8
9.107135,-23.33115,7
12.694214,-27.278202,7
13.127192,-27.516262,7
2.6617968,-39.934086,7
1.8658144,-40.636284,7
0.55674237,-41.3636,7
-0.083813824,-41.365635,7
-1.0446512,-41.338264,7
-1.795757,-41.200985,7
15.981857,-14.606901,7
15.525108,-13.788681,8
14.698674,-12.7894945,8
14.536034,-12.4501,8
33.79012,-8.563391,8
34.087788,-9.37258,8
34.574066,-10.570315,6
34.96725,-11.400305,6
35.133144,-11.818354,6
12.3617325,16.92128,6
11.754743,17.216368,9
11.534377,17.321325,6
9.8806715,17.31536,9
9.561334,17.294003,7
-29.937515,-36.951935,7
-30.040749,-36.68883,2
-30.49982,-34.574993,1
-6.2871056,-5.726772,1
-6.1530094,-4.8776855,1
-6.7125893,24.709023,1
-6.646098,25.19446,1
-6.6203084,26.323584,1
-6.4297047,27.141888,1
-3.2173533,37.833057,9
-2.0677156,38.527493,9
-1.0138135,38.793556,9
-0.1298776,39.069084,9
0.42327663,38.692074,9
0.69771004,38.16421,9
-30.001192,17.301952,9
-30.33937,16.923248,9
-30.856333,16.741133,9
-31.96452,16.54951,9
-32.857433,16.619864,9
-33.847103,16.856192,9
-35.669224,17.123873,9
-36.220753,17.061436,9
-36.433475,17.345152,9
-37.041775,17.377634,9
-37.132435,17.76157,9
-36.922302,18.475414,9
-35.835167,20.590925,9
-35.346107,20.978203,9
-26.911816,22.63225,9
-26.091463,22.62207,1
-10.808953,28.106,1
-10.691338,27.710585,1
-11.185728,27.58288,1
-12.087951,27.36048,1
-13.067265,26.97445,1
-14.030106,26.567595,1
-14.303135,20.059334,1
-14.76532,19.61915,9
-29.04734,13.306686,9
-28.478655,13.444153,9
-27.932535,13.542985,9
-24.995472,14.731138,9
-24.071167,15.25885,9
-23.420948,15.747024,9
-23.583633,16.240513,9
-23.971636,16.905113,9
